,reviewText,sentiment,pred
6528,"My kids watch the show, and I often see it with them. I like the show - it's cute.

This song however ... eh. The chorus is kind of catchy, but the verses are blah musically and don't go anywhere.

The lyrics ... well, about as intelligent as any dance song. And could easily be interpreted to be racy (which I don't like, for my kids) but are just ambiguous enough to be deniable.",0,1.0
6529,"ahaha best, i don't know why i keep listening to this, but its very catchy song",1,0.0
6530,didn't like this version,0,0.0
6531,"When I typed ""Every Praise"" by Hezekiah Walker into my browser, this is what comes up. This IS NOT Hezekiah Walker!",0,0.0
6532,"This is a great praise and worship song.  It's got a catchy tune, simple words, and compels the listener to sing along with a big smile.  Love it, love it, love it!",1,1.0
6533,"Outstanding ""Orphans"" as usual.",1,0.0
6534,"As another reviewer pointed out, the volume is inconsistent. One song will be so quiet we can't hear it and the next is so loud that it wakes the baby. I haven't listened to all of the songs yet because the volume issue is so frustrating. I was very excited to find classical lullabies at such a great price, but this album is worthless to me.",0,1.0
6535,"No matter the volume, the music of Rancho Relaxo doesnt rise from your speakers, it ebbs and flows, like some thick sonic liquid, barely viscus, pushing and swirling its way into your room, hovering at floor level, then rising up the walls before spilling back down onto itself ... all the while you sit there, eyes glazed, afraid to move, afraid to break the trance, afraid to make any motion that would spur you from the delightful ether laden musical adventure.

This band who hale from Norway, have learned from the best, memorizing with Americana guitar jangles, eastern sitar influences, tambourine trances, and its all held in place by a mystic backbeat thats as primal as it is etherial ... instantly bringing to mind work done by The Beatles on Revolver, not to mention Brian Jonestown.  Yet they do it all without sounding beholding, or under the influence of anyone, delivering a sound thats as dark as night, and surely suitable for any out of body experience you could conjure.

My recommendations [?] ...
-If you don't have one, purchase an Oriental rug ...
-Candles, along with a Lava Lamp to light your way ...
-Heavy Victorian Curtains to block the sun ...
-And finally, a comfortable place to sit, where you can be absorbed by the music ...

Please ... send me a postcard when you get back, I love to hear about your trip.

Review by Jenell Kesler",1,0.0
6536,"This is just an amazing version of this song.  The original Offspring version is one of my favorite songs of theirs, and I like this version just as much if not better than the original.",1,1.0
6537,"Great new artist, great new album. You won't regret this purchase. I love most of the songs on the album. I expect we'll be seeing a lot more of this artist in the future.",1,1.0
6538,"if you want this album, (which you should because it's good) just buy top of the world and the halo nova song.
then you can buy the ""best of 2011"" album and get all the other songs in it plus 15 more for only like 2 more dollars!",1,1.0
6539,Second best album I've heard in recent years only behind Tear Down the World by We are the Fallen.,1,1.0
6540,"If you liked VoB's album Le Funk the most, there is nothing for you here. If you liked Night On Fire, again, next to nothing for you. Bring on the Comets? The final track, Over - which doesn't fit in with the rest of the album's cold, calculated dance beats - may appeal to you. Overall there a a hand full of ok songs on this album (All Summer in A Day is pretty good), but it mostly just doesn't feel like a VHS or Beta album. Very, very few guitars. They've completely abandoned their full band sound in favor of a sound somewhere between a gutless version of the presets and a less smooth version of the junior boys. I consider VoB one of my favorite bands, but the road they've chosen to travel (while I respect their right to do so) is one I will not be following them down.",0,1.0
6541,This album was alright.  I guess the first song was pretty good. After that I stopped paying attention.  These guys are no Foster the People.  Now that's some REAL music!,0,1.0
6542,"I heard this amazing lady sing in person last night.  She has a beautiful, clear voice - one you could listen to for hours.  The few songs I've heard from the album were excellent - I've no doubt the entire thing is fabulous.",1,1.0
6543,"Mexican prog rock,this is where it's happening folks. These guys have a mixture of Symphony X, Dream Theater ,and a mix of Old Kamelot. Really good singer,formerly of Tercer Acto. I could only obtain the MP3 version,but hope to get all their CDs,this will happen when I can travel into Mexico again. All musicians are good,no surplus musicians,gelled very well in a well oiled machine. I recommend if you are into the afore mentioned groups.",1,0.0
6544,"Do some research on this song, it is so beautiful, yet tragic also. This is one of my all-time favorites. God is the Great Lighthouse that brightly beams across the dark sea of humanity, and He guides them to the entrance of the harbor, yet WE are the keepers of the lesser lights on the shore that help guide lost souls in their final journey to safety, thus WE must keep our lights burning brightly lest they crash and break up on the rocks.",1,1.0
6545,Love this music.,1,1.0
6546,Disappointed,0,0.0
6547,"The single is good but the album as a whole was not very good. Wish I didn't buy it, feels like a waste of money.",0,0.0
6548,"This set contains three CDs; the sound quality varies wildly among them. The second CD has good sound quality; nothing special, but good. The first CD has okay sound quality, although it sounds rather flat. The third CD, however, has abysmal sound quality; rather than ""recorded live"", it sounds as if someone recorded it with their cell phone during a concert and then made bootleg copies off that recording. Guevara's voice is often lost in the background; the piano is loud but the quality of the sound is bad; spoken words can barely be understood.  This is simply unacceptable in what is sold as a professionally produced CD. Save your money, and don't buy the set.",0,0.0
6549,"I ordered this set expecting Dick Bartley. However, I got Dick Clark instead. It was a 6 CD set, but a completely different one than advertised.",0,0.0
6550,"It's hard to believe that it's going to be eight years since I walked into a Borders and first heard Marina. Like my favorite song, her latest CD My Star is Simple Magick. Within Marina's music you sense the strength, character and intensity, which come from her soulful sprit. Yet there is the vulnerability of a fragile soul there, that makes you want to enfold her in your arms and tell her everything will be fine. Marina's music will skillfully take you through the range of human emotions.

And she just keeps getting better and better. You won't be disappointed.",1,1.0
